crate	file	line	name	visibility	context	context_type	is_test
pixelflow-core	pixelflow-core/src/lib.rs	1493	select_raw	priv	impl	Discrete	prod
pixelflow-core	pixelflow-core/src/lib.rs	1512	sqrt	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1517	abs	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1522	min	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1527	max	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1532	lt	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1537	le	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1542	gt	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1547	ge	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1552	select	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1563	select_raw	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1573	any	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1578	all	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1583	from_i32	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1588	from_field	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1593	sin	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1598	cos	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1603	atan2	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1608	pow	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1614	exp	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1619	log2	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1624	exp2	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1629	ln	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1634	log10	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1639	tan	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1644	asin	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1649	acos	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1654	atan	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1659	floor	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1664	ceil	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1669	round	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1674	fract	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1679	hypot	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1684	mul_rsqrt	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1689	clamp	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1694	eq	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1699	ne	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1704	mul_add	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1709	recip	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1714	rsqrt	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1719	add_masked	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1724	raw_add	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1729	raw_sub	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1734	raw_mul	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1739	raw_div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1744	raw_neg	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1755	from	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1762	from	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1777	add	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1785	sub	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1793	mul	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1802	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1811	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1818	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1825	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1832	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1839	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1846	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1853	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1860	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1867	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1874	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1881	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1888	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1895	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1902	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1909	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1916	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1923	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1930	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1937	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1944	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1951	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1958	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1965	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1972	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1979	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	1988	div	priv	impl	core::ops::Div	prod
pixelflow-core	pixelflow-core/src/lib.rs	1995	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2002	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2009	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2018	div	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/lib.rs	2026	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2033	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2040	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2047	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2054	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2061	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2068	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2076	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2083	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2090	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2097	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2104	div	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2112	bitand	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2120	bitor	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2128	not	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2136	neg	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/lib.rs	2159	materialize_discrete	pub	free		prod
pixelflow-core	pixelflow-core/src/lib.rs	2184	materialize_discrete_fields	pub	free		prod
pixelflow-core	pixelflow-core/src/lib.rs	2201	materialize	pub	free		prod
pixelflow-core	pixelflow-core/src/lib.rs	2240	test_gather_behavior	priv	free		test
pixelflow-core	pixelflow-core/src/manifold.rs	136	eval	priv	trait	Manifold	prod
pixelflow-core	pixelflow-core/src/manifold.rs	152	eval_raw	priv	trait	ManifoldCompat	prod
pixelflow-core	pixelflow-core/src/manifold.rs	174	eval	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/manifold.rs	186	eval	priv	impl	i32	prod
pixelflow-core	pixelflow-core/src/manifold.rs	208	eval	priv	impl	Manifold	prod
pixelflow-core	pixelflow-core/src/manifold.rs	229	eval	priv	impl	alloc::sync::Arc	prod
pixelflow-core	pixelflow-core/src/manifold.rs	241	eval	priv	impl	alloc::boxed::Box	prod
pixelflow-core	pixelflow-core/src/manifold.rs	253	eval	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/manifold.rs	291	eval	priv	impl	Thunk	prod
pixelflow-core	pixelflow-core/src/manifold.rs	317	scale	pub	free		prod
pixelflow-core	pixelflow-core/src/mask.rs	79	all_true	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	86	all_false	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	93	any	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	100	all	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	107	none	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	116	to_field	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	125	from_field	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	132	select	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	142	select_opt	pub	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	160	bitand	priv	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	168	bitor	priv	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	176	not	priv	impl	Mask	prod
pixelflow-core	pixelflow-core/src/mask.rs	187	from	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/mask.rs	194	from	priv	impl	Mask	prod
pixelflow-core	pixelflow-core/src/naked_test.rs	4	dummy_jit_kernel	pub	free		prod
pixelflow-core	pixelflow-core/src/naked_test.rs	16	test_naked_call	pub	free		test
pixelflow-core	pixelflow-core/src/numeric.rs	39	from_f32	priv	trait	Computational	prod
pixelflow-core	pixelflow-core/src/numeric.rs	45	sequential	priv	trait	Computational	prod
pixelflow-core	pixelflow-core/src/numeric.rs	58	select_raw	priv	trait	Selectable	prod
pixelflow-core	pixelflow-core/src/numeric.rs	68	sqrt	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	71	abs	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	74	min	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	77	max	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	80	lt	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	83	le	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	86	gt	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	89	ge	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	94	select	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	98	select_raw	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	103	any	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	108	all	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	111	from_i32	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	114	from_field	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	121	sin	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	124	cos	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	127	atan2	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	130	pow	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	133	exp	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	136	log2	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	139	exp2	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	142	ln	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	145	log10	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	148	tan	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	151	asin	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	154	acos	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	157	atan	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	160	floor	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	163	ceil	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	166	round	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	169	fract	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	172	hypot	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	175	mul_rsqrt	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	178	clamp	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	181	eq	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	184	ne	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	188	mul_add	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	192	recip	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	200	rsqrt	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	207	raw_add	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	210	raw_sub	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	213	raw_mul	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	216	raw_div	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	219	raw_neg	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/numeric.rs	224	add_masked	priv	trait	Numeric	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	58	add	priv	impl	core::ops::Add	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	65	sub	priv	impl	core::ops::Sub	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	72	mul	priv	impl	core::ops::Mul	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	81	div	priv	impl	core::ops::Div	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	126	div	priv	impl	core::ops::Div	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	146	div	priv	impl	core::ops::Div	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	157	div	priv	impl	core::ops::Div	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	187	add	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	192	sub	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	197	mul	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	202	div	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	209	add	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	214	sub	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	219	mul	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	224	div	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	232	add	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	237	sub	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	242	mul	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/base.rs	247	div	priv	impl	f32	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	101	eval	priv	impl	Add	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	115	eval	priv	impl	Sub	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	129	eval	priv	impl	Mul	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	143	eval	priv	impl	Div	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	158	eval	priv	impl	MulAdd	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	174	eval	priv	impl	MulRecip	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	190	eval	priv	impl	AddMasked	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	210	eval	priv	impl	Scale	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	251	eval	priv	impl	MulRsqrt	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	266	eval	priv	impl	Atan2	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	280	eval	priv	impl	Pow	prod
pixelflow-core	pixelflow-core/src/ops/binary.rs	294	eval	priv	impl	Hypot	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	61	eval	priv	impl	Lt	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	78	eval	priv	impl	Gt	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	95	eval	priv	impl	Le	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	112	eval	priv	impl	Ge	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	129	eval	priv	impl	Eq	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	146	eval	priv	impl	Ne	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	208	smoothstep_sigmoid	priv	free		prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	226	eval	priv	impl	SoftGt	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	242	eval	priv	impl	SoftLt	prod
pixelflow-core	pixelflow-core/src/ops/compare.rs	260	eval	priv	impl	SoftSelect	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	42	val	priv	trait	HasDerivatives	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	45	dx	priv	trait	HasDerivatives	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	48	dy	priv	trait	HasDerivatives	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	54	dz	priv	trait	HasDz	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	60	dxx	priv	trait	HasHessian	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	63	dxy	priv	trait	HasHessian	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	66	dyy	priv	trait	HasHessian	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	78	val	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	83	dx	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	88	dy	priv	impl	Field	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	161	V	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	168	DX	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	175	DY	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	182	DZ	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	189	DXX	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	196	DXY	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	203	DYY	pub	free		prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	280	eval	priv	impl	GradientMag2D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	306	eval	priv	impl	GradientMag3D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	334	eval	priv	impl	Antialias2D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	362	eval	priv	impl	Antialias3D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	397	eval	priv	impl	Normalized2D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	429	eval	priv	impl	Normalized3D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	464	eval	priv	impl	Curvature2D	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	531	eval	priv	impl	ValOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	550	eval	priv	impl	DxOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	571	eval	priv	impl	DyOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	592	eval	priv	impl	DzOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	613	eval	priv	impl	DxxOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	630	eval	priv	impl	DxyOf	prod
pixelflow-core	pixelflow-core/src/ops/derivative.rs	647	eval	priv	impl	DyyOf	prod
pixelflow-core	pixelflow-core/src/ops/logic.rs	35	eval	priv	impl	And	prod
pixelflow-core	pixelflow-core/src/ops/logic.rs	49	eval	priv	impl	Or	prod
pixelflow-core	pixelflow-core/src/ops/logic.rs	62	eval	priv	impl	BNot	prod
pixelflow-core	pixelflow-core/src/ops/reduce.rs	33	new	pub	impl	Reduce	prod
pixelflow-core	pixelflow-core/src/ops/reduce.rs	56	eval	priv	impl	Reduce	prod
pixelflow-core	pixelflow-core/src/ops/reduce.rs	77	eval	priv	impl	Reduce	prod
pixelflow-core	pixelflow-core/src/ops/ternary.rs	32	eval	priv	impl	Clamp	prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	24	eval	priv	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	38	inv_pi	priv	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	43	inv_two_pi	priv	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	55	range_reduce_pi	priv	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	69	cheby_sin	pub(crate)	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	100	cheby_cos	pub(crate)	free		prod
pixelflow-core	pixelflow-core/src/ops/trig.rs	131	cheby_atan2	pub(crate)	free		prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	108	eval	priv	impl	Sqrt	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	121	eval	priv	impl	Neg	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	134	eval	priv	impl	Abs	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	147	eval	priv	impl	Floor	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	160	eval	priv	impl	Rsqrt	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	173	eval	priv	impl	Sin	prod
pixelflow-core	pixelflow-core/src/ops/unary.rs	186	eval	priv	impl	Cos	prod
